sex,c_age_cat,race_African-American,race_Caucasian,priors_count,juv_other_count,juv_misd_count,juv_fel_count,c_charge_degree,decile_score,c_length_of_stay,is_recid,two_year_recid
1,0,0,0,1,0,0,0,1,5,0.00375,1,1
1,0,1,0,0,0,0,0,1,5,0.0025,0,0
0,1,0,1,0,0,0,0,1,3,0.07875,1,1
1,0,1,0,7,0,0,0,1,9,0.25,1,1
1,1,0,1,0,0,0,0,0,1,0.025,0,0
0,1,0,1,5,0,0,0,1,6,0.052500000000000005,1,1
1,2,1,0,3,0,0,0,0,1,0.018750000000000003,0,0
0,1,1,0,0,0,0,0,0,1,0.0025,0,0
1,1,1,0,1,0,0,0,0,5,0.00125,1,1
0,1,0,1,6,0,0,0,1,7,0.03125,0,0
0,0,1,0,0,0,0,0,0,5,0.00125,0,0
1,0,1,0,1,0,0,0,0,5,0.0025,0,0
1,1,1,0,1,0,0,0,1,4,0.00125,1,1
1,0,1,0,0,0,0,0,0,3,0.0025,0,0
0,1,0,0,2,0,0,0,0,2,0.005,0,0
1,1,1,0,9,0,0,0,1,9,0.00125,1,1
1,1,1,0,9,0,0,0,1,5,0.0025,1,1
1,0,0,1,0,1,0,0,1,6,0.0025,1,1
1,1,1,0,9,0,0,0,1,3,0.0025,1,1
1,1,0,1,9,0,0,0,1,6,0.025,1,1
1,0,1,0,2,0,0,0,0,9,0.01,1,1
1,1,1,0,21,0,0,0,1,10,0.00125,1,1
1,1,0,1,3,0,0,0,1,6,0.00125,1,1
1,2,0,1,2,0,0,0,0,1,0.00125,1,1
1,0,0,0,2,1,0,0,1,7,0.045000000000000005,0,0
1,0,0,1,3,0,0,0,0,8,0.03375,1,1
0,2,1,0,5,0,0,0,1,2,0.00125,0,0
0,0,0,1,2,0,0,0,0,5,0.00125,0,0
1,2,1,0,0,0,0,0,1,4,0.0025,1,1
1,0,1,0,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,5,0,0,0,1,9,0.07,1,1
1,2,1,0,14,0,0,0,1,5,0.01,0,0
1,1,1,0,2,0,0,0,0,5,0.02,1,1
1,2,1,0,11,0,0,0,0,5,0.04125,1,1
1,1,0,0,0,0,0,0,0,1,0.00375,0,0
1,0,1,0,0,0,0,0,1,3,0.005,0,0
1,0,1,0,2,0,0,0,1,10,0.10875,1,1
0,1,1,0,0,0,0,0,1,2,0.0025,0,0
1,2,1,0,0,0,0,0,0,1,0.00125,0,0
0,2,0,1,8,0,0,0,1,3,0.03875,1,1
1,1,0,0,3,0,0,0,1,1,0.012499999999999999,1,1
1,2,1,0,3,0,0,0,1,6,0.00375,1,1
1,1,0,1,0,0,0,0,1,3,0.0025,0,0
1,0,1,0,1,0,1,0,1,7,0.0425,0,0
0,1,0,0,0,0,0,0,1,4,0.0025,1,1
1,1,1,0,8,1,0,0,1,9,0.015,1,1
1,1,1,0,6,1,0,0,0,7,0.00125,1,1
1,0,1,0,10,0,1,0,1,10,0.0025,1,1
1,1,1,0,12,0,0,0,1,9,0.00125,1,1
1,1,1,0,4,0,0,0,1,6,0.0575,1,1
1,1,1,0,7,0,0,0,0,10,0.01125,1,1
1,0,1,0,1,0,0,0,0,6,0.0375,1,1
1,2,1,0,2,0,0,0,1,1,0.00125,0,0
1,1,0,1,2,0,0,0,1,7,0.00125,1,1
1,0,0,1,1,1,0,0,1,6,0.00125,0,0
1,1,1,0,3,0,0,0,1,7,0.00125,0,0
1,1,1,0,13,0,0,0,1,6,0.00125,1,1
1,1,1,0,2,0,0,0,1,2,0.1575,1,0
1,2,0,1,0,0,0,0,0,1,0.0,1,1
1,0,1,0,6,0,1,0,1,8,0.00125,1,1
1,1,0,0,2,0,0,0,1,3,0.0025,1,1
0,0,0,0,0,0,0,0,0,2,0.00125,0,0
0,1,0,1,6,0,0,0,1,7,0.085,1,1
1,0,1,0,2,0,0,0,0,8,0.0625,1,1
1,2,1,0,12,0,0,0,1,1,0.0025,1,1
1,0,1,0,1,0,0,0,0,6,0.0025,1,1
1,2,1,0,1,0,0,0,1,2,0.0625,0,0
1,2,0,1,6,0,0,0,1,1,0.00125,0,0
0,1,0,1,0,0,0,0,0,2,0.0025,0,0
1,1,0,1,5,0,0,0,1,3,0.00125,0,0
1,1,1,0,0,0,0,0,1,4,0.0025,1,1
1,2,0,1,1,0,0,0,1,1,0.00125,0,0
0,1,1,0,2,0,0,0,0,3,0.00375,0,0
1,1,1,0,0,0,0,0,1,2,0.0025,1,1
1,0,0,0,4,0,0,0,1,10,0.00375,0,0
1,1,1,0,9,0,0,0,1,4,0.08125,1,0
1,0,1,0,9,0,1,0,0,9,0.005,1,1
0,0,1,0,2,0,1,0,1,9,0.00375,0,0
1,1,0,0,1,0,0,0,0,1,0.00125,0,0
0,1,1,0,2,0,0,0,1,2,0.00125,0,0
1,1,0,0,5,0,0,0,0,8,0.007500000000000001,1,1
0,1,0,1,22,0,0,0,0,10,0.03375,1,1
1,2,1,0,0,0,0,0,0,1,0.00125,0,0
0,0,0,0,2,0,0,0,1,4,0.0025,1,1
0,1,0,1,3,0,0,0,1,5,0.00125,0,0
0,1,0,1,1,0,0,0,1,7,0.0175,1,1
1,1,0,0,0,0,0,0,0,1,0.0025,0,0
1,1,1,0,5,0,0,0,1,9,0.06875,1,1
1,1,1,0,4,0,0,0,1,5,0.0025,0,0
1,0,1,0,1,0,0,0,0,5,0.00375,1,1
1,1,0,1,5,0,0,0,1,5,0.00125,0,0
1,1,0,1,0,0,0,0,0,1,0.00125,1,1
1,0,1,0,0,0,0,0,1,4,0.005,0,0
1,1,0,1,4,0,0,0,0,6,0.01,1,1
1,2,1,0,11,0,0,0,0,5,0.1,1,1
1,1,1,0,1,0,0,0,1,5,0.0025,0,0
1,1,1,0,12,0,0,0,1,2,0.00125,1,1
1,1,1,0,13,0,1,0,1,10,0.0025,1,1
0,1,0,0,0,0,0,0,0,2,0.00125,0,0
1,2,1,0,15,0,0,0,0,6,0.018750000000000003,1,1
1,0,1,0,3,2,0,0,1,8,0.00125,1,1
1,1,1,0,15,0,0,0,1,8,0.0,0,0
1,2,0,1,0,0,0,0,0,1,0.0,0,0
1,1,1,0,12,0,0,0,1,7,0.043750000000000004,0,0
0,2,1,0,1,0,0,0,1,1,0.00125,0,0
1,0,0,0,0,0,0,0,1,4,0.00125,1,1
0,0,1,0,0,0,0,0,1,7,0.00125,1,1
1,2,0,1,28,0,0,0,1,9,0.0425,1,1
1,1,1,0,7,0,0,0,1,5,0.0,1,1
1,2,0,1,4,0,0,0,1,5,0.00125,1,1
0,1,0,0,4,0,0,0,1,3,0.007500000000000001,1,1
1,1,1,0,16,0,0,3,1,8,0.01125,1,1
0,0,1,0,0,0,0,0,0,4,0.0025,1,0
1,1,1,0,5,0,0,0,1,2,0.00125,1,1
1,2,0,1,13,0,0,0,1,2,0.008749999999999999,0,0
0,2,0,1,0,0,0,0,1,1,0.00125,0,0
1,2,1,0,0,0,0,0,1,2,0.008749999999999999,0,0
0,1,1,0,0,0,0,0,0,1,0.0025,0,0
0,2,0,1,0,0,0,0,0,1,0.0025,0,0
1,0,1,0,1,0,0,0,1,2,0.00125,1,1
1,0,1,0,0,0,0,0,1,5,0.00125,1,1
0,1,0,1,0,0,0,0,0,1,0.00125,1,1
1,1,0,1,1,0,0,0,0,2,0.045000000000000005,0,0
1,1,0,0,0,0,0,0,1,1,0.00125,0,0
1,0,0,1,0,0,0,0,1,2,0.00125,0,0
1,1,1,0,7,0,0,0,0,8,0.00125,1,1
0,0,0,1,0,0,0,0,1,4,0.00125,0,0
0,2,1,0,0,0,0,0,1,1,0.00125,0,0
1,1,1,0,8,1,0,0,0,7,0.00125,1,1
1,1,0,0,1,0,0,0,1,2,0.00125,1,1
1,1,0,1,5,0,0,0,1,2,0.00125,0,0
0,1,1,0,5,0,0,0,1,3,0.00125,0,0
1,1,1,0,1,0,0,0,0,6,0.125,1,1
1,1,0,1,1,0,0,0,1,2,0.0025,0,0
1,0,0,1,2,0,0,0,1,4,0.0025,0,0
0,1,1,0,1,0,0,0,1,5,0.0025,0,0
0,1,0,1,11,0,1,0,1,6,0.0025,1,1
1,0,1,0,3,0,1,0,1,4,0.0025,1,1
1,1,0,1,0,0,0,0,1,3,0.0025,0,0
1,2,0,1,1,0,0,0,1,1,0.00125,1,1
0,1,0,0,0,0,0,0,0,2,0.0025,0,0
0,0,1,0,0,0,0,0,0,2,0.0025,0,0
1,1,1,0,6,0,2,1,1,6,0.00125,1,1
1,0,0,0,0,0,0,0,1,3,0.0025,1,1
1,0,1,0,1,2,0,0,0,9,0.008749999999999999,1,1
0,0,0,0,2,0,1,0,0,4,0.0025,0,0
0,1,1,0,5,0,0,0,1,7,0.23375,0,0
1,0,0,1,1,0,0,1,1,3,0.00125,1,1
1,2,0,1,3,0,0,0,0,1,0.00375,0,0
1,0,0,1,4,0,0,0,1,4,0.00375,1,1
1,1,0,0,2,0,0,0,1,1,0.00125,0,0
1,1,0,0,2,0,0,0,1,8,0.005,0,0
1,0,0,0,2,0,0,0,1,5,0.07375,1,1
1,0,1,0,1,2,0,0,1,5,0.0025,1,1
1,2,1,0,0,0,0,0,0,1,0.0025,1,1
1,2,1,0,12,0,0,0,1,5,0.0025,1,1
1,1,0,1,1,0,0,0,0,4,0.0025,0,0
0,2,0,1,8,0,0,0,0,4,0.030000000000000002,1,1
0,0,1,0,0,0,0,0,1,4,0.00125,0,0
1,2,0,1,1,0,0,0,1,1,0.00625,1,1
0,2,1,0,6,0,0,0,1,4,0.0025,0,0
1,1,0,1,4,0,0,0,0,7,0.03375,1,1
1,1,0,1,0,0,0,0,1,3,0.00125,1,0
1,1,1,0,9,0,0,0,1,9,0.10625,1,1
1,1,0,1,2,0,0,0,1,4,0.008749999999999999,0,0
1,2,1,0,12,1,0,0,1,8,0.00125,1,1
1,1,0,1,1,0,0,0,1,3,0.0,0,0
1,0,0,0,0,0,0,0,1,2,0.026250000000000002,1,1
0,1,1,0,2,0,0,0,1,2,0.00125,1,1
1,1,0,1,1,0,0,0,1,2,0.00125,1,0
1,2,0,1,0,0,0,0,0,1,0.0,0,0
1,1,1,0,0,0,0,0,1,7,0.00125,0,0
1,1,0,1,1,1,0,0,1,3,0.00125,0,0
1,1,1,0,3,0,0,1,1,9,0.00125,1,1
0,2,0,1,6,0,0,0,1,5,0.01375,1,1
1,0,1,0,1,0,1,0,1,9,0.57125,1,1
1,0,1,0,0,0,0,0,1,4,0.00125,0,0
0,1,1,0,1,0,0,0,1,5,0.00125,1,1
0,2,1,0,0,0,0,0,1,1,0.00125,0,0
0,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,2,1,0,0,0,0,0,0,1,0.0025,0,0
1,0,1,0,0,0,0,0,0,7,0.005,0,0
1,1,1,0,0,0,0,0,1,1,0.0025,0,0
1,2,1,0,0,0,0,0,1,1,0.00375,1,1
1,1,1,0,10,0,0,1,1,9,0.00125,1,1
1,1,0,0,1,0,0,0,1,2,0.0,1,1
1,2,1,0,1,0,0,0,1,1,0.00125,0,0
1,1,1,0,2,0,0,0,1,3,0.00375,1,1
0,0,1,0,0,0,0,0,1,8,0.00125,0,0
1,1,1,0,0,0,0,0,1,5,0.005,0,0
1,1,0,1,5,0,0,0,1,9,0.07,1,1
1,2,1,0,0,0,0,0,1,1,0.0025,0,0
1,0,1,0,2,0,0,0,1,2,0.01125,1,0
1,0,0,1,1,1,0,0,0,2,0.00125,0,0
0,1,0,0,0,0,0,0,1,1,0.005,0,0
1,1,0,1,1,0,0,0,0,2,0.00125,1,1
1,1,0,0,0,0,0,0,1,2,0.00125,1,1
1,2,0,0,2,0,0,0,1,4,0.005,1,1
1,0,1,0,0,0,0,0,1,2,0.00375,0,0
0,1,0,1,1,0,0,0,0,5,0.00125,1,1
1,1,1,0,0,0,0,0,1,5,0.0025,1,1
1,1,1,0,21,0,0,0,0,7,0.008749999999999999,1,1
1,0,0,1,0,1,0,0,0,3,0.00125,0,0
0,1,0,1,0,1,0,0,0,1,0.0025,0,0
1,0,1,0,1,0,0,0,1,4,0.00125,1,1
1,2,1,0,3,0,0,0,1,1,0.00125,0,0
1,0,1,0,2,1,0,0,1,10,0.1625,1,1
1,1,0,1,2,0,0,0,1,3,0.0025,0,0
0,1,1,0,3,0,0,0,1,1,0.0375,0,0
1,1,1,0,0,0,0,0,0,7,0.00125,1,1
1,1,0,1,3,0,0,0,0,5,0.0025,1,1
1,0,1,0,0,0,0,0,0,8,0.0025,1,1
0,1,1,0,3,0,0,0,0,4,0.00375,0,0
0,1,0,1,4,0,0,0,1,6,0.0375,0,0
1,0,1,0,1,0,0,0,1,7,0.008749999999999999,1,1
0,1,1,0,1,0,0,0,1,1,0.0,0,0
0,1,1,0,15,0,0,0,1,7,0.0825,1,1
1,1,1,0,0,0,0,0,1,4,0.00125,1,1
1,0,1,0,0,0,0,0,1,7,0.005,0,0
1,1,0,1,2,0,0,0,1,2,0.0025,1,1
1,0,0,1,0,0,0,0,1,2,0.00125,0,0
1,1,1,0,0,0,0,0,1,1,0.00125,0,0
1,1,1,0,1,0,0,0,1,4,0.0025,0,0
0,0,1,0,3,0,0,0,1,8,0.00125,0,0
0,0,1,0,1,0,0,0,1,4,0.00125,0,0
1,1,1,0,0,0,0,0,0,2,0.0025,1,1
1,0,0,1,2,0,0,0,0,5,0.015,1,1
0,0,0,1,0,0,0,0,1,6,0.0025,1,1
1,0,1,0,1,1,0,0,1,10,0.00125,1,1
0,0,0,0,4,0,0,0,0,7,0.0025,1,1
1,0,1,0,3,0,3,0,0,9,0.25749999999999995,1,1
0,0,1,0,3,0,0,0,0,6,0.00375,1,1
1,1,1,0,0,0,0,0,0,5,0.043750000000000004,0,0
1,1,0,1,1,0,0,0,1,2,0.02375,1,1
1,1,0,1,10,0,0,0,1,8,0.0025,1,1
1,1,0,1,0,0,0,0,1,4,0.00125,0,0
1,1,0,1,1,0,0,0,0,1,0.0025,0,0
1,0,1,0,7,0,1,0,1,10,0.026250000000000002,1,1
1,1,0,1,0,0,0,0,1,2,0.007500000000000001,0,0
1,0,0,1,0,0,0,0,0,3,0.005,0,0
1,1,1,0,5,0,1,0,1,4,0.012499999999999999,0,0
1,0,1,0,0,0,0,0,1,7,0.005,0,0
1,1,0,1,0,0,0,0,0,5,0.0025,0,0
1,1,1,0,12,0,0,0,1,8,0.0025,1,1
0,1,0,1,4,0,0,0,0,7,0.0025,0,0
0,1,1,0,0,0,0,0,0,1,0.00125,0,0
1,1,1,0,4,0,0,0,1,2,0.01,0,0
1,1,0,1,1,0,0,0,1,5,0.036250000000000004,0,0
0,1,0,1,0,0,0,0,0,8,0.00125,0,0
1,0,1,0,18,0,1,1,1,10,0.2475,1,1
1,1,1,0,2,0,0,0,1,2,0.00375,1,0
1,1,0,0,0,0,0,0,1,2,0.13625,0,0
0,0,1,0,0,0,0,0,0,5,0.05625,0,0
0,0,0,1,1,0,0,0,1,6,0.01125,0,0
1,1,1,0,2,0,0,0,1,7,0.012499999999999999,1,1
0,1,1,0,0,0,0,0,0,1,0.00125,0,0
1,1,0,1,3,1,0,0,0,5,0.00125,0,0
0,1,0,0,0,0,0,0,1,2,0.0325,0,0
0,1,1,0,0,0,0,0,0,6,0.00375,0,0
0,1,0,1,0,0,0,0,0,2,0.00125,0,0
1,0,0,1,1,0,0,1,1,9,0.02,1,1
1,0,1,0,0,0,0,0,1,4,0.0025,0,0
0,2,0,0,0,0,0,0,0,1,0.00125,0,0
1,0,1,0,2,0,0,0,0,4,0.00125,1,1
1,2,1,0,0,0,0,0,1,8,0.0025,1,1
0,1,1,0,1,0,0,0,1,5,0.008749999999999999,1,1
1,0,1,0,1,0,0,0,0,4,0.0025,0,0
1,0,1,0,3,0,1,0,0,10,0.10125,1,1
1,0,1,0,5,1,0,0,1,9,0.00625,1,1
1,0,0,0,0,0,0,0,0,3,0.00125,0,0
0,0,0,1,0,0,0,0,0,10,0.00125,0,0
1,1,0,1,2,0,0,0,1,2,0.00375,1,1
0,0,0,0,0,0,0,0,0,4,0.00125,0,0
0,0,1,0,0,0,0,0,0,4,0.0025,1,1
1,1,0,1,0,0,0,0,1,1,0.007500000000000001,1,1
0,1,0,1,0,0,0,0,0,1,0.00125,1,1
1,1,1,0,12,0,0,4,1,9,0.012499999999999999,1,1
1,1,1,0,2,0,0,0,1,7,0.32375,0,0
0,1,0,1,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,8,1,1,0,1,8,0.00375,1,1
0,1,0,1,0,0,0,0,1,2,0.00125,0,0
1,2,1,0,4,0,0,0,1,7,0.0025,0,0
0,1,0,1,0,0,0,0,0,2,0.00125,0,0
1,1,0,0,2,0,0,0,0,2,0.0375,0,0
1,1,1,0,9,0,1,0,1,9,0.0025,1,1
1,2,0,1,0,0,0,0,1,3,0.00125,0,0
1,0,1,0,1,0,0,1,0,7,0.0025,0,0
0,1,1,0,1,0,0,0,1,1,0.00375,0,0
1,2,0,1,1,0,0,0,0,2,0.00625,0,0
1,0,0,0,2,0,0,0,1,8,0.115,1,0
0,1,1,0,21,1,1,0,0,9,0.0275,1,1
1,1,0,0,0,0,0,0,0,1,0.00125,0,0
1,1,0,0,0,0,0,0,1,3,0.00125,0,0
1,2,1,0,12,0,0,0,1,3,0.3025,0,0
1,2,1,0,3,0,0,0,1,1,0.0025,0,0
0,1,0,1,2,0,0,0,0,3,0.00125,0,0
1,1,0,1,13,1,0,4,1,4,0.007500000000000001,1,1
1,0,1,0,0,0,0,0,1,2,0.00125,1,1
1,0,0,1,3,0,0,0,1,5,0.012499999999999999,0,0
1,0,1,0,0,0,0,0,1,3,0.00125,0,0
1,1,0,1,1,0,0,0,1,8,0.0025,0,0
0,1,0,1,1,0,0,0,0,1,0.0025,0,0
1,2,1,0,5,0,0,0,1,2,0.7474999999999999,1,1
1,1,0,1,2,0,0,0,1,2,0.007500000000000001,1,1
1,0,1,0,0,0,0,0,1,3,0.1875,1,1
1,1,0,0,0,0,0,0,1,1,0.0025,0,0
1,1,1,0,0,0,0,0,1,6,0.0025,0,0
1,0,1,0,1,0,0,0,1,9,0.13,1,1
1,0,1,0,3,0,0,0,1,9,0.05625,1,1
1,0,0,1,1,1,0,0,1,4,0.00375,0,0
1,1,0,0,0,0,0,0,0,1,0.0,0,0
1,0,1,0,2,0,1,0,1,9,0.0025,0,0
0,1,1,0,0,0,0,0,0,2,0.0025,0,0
0,2,0,1,0,0,0,0,0,4,0.0025,1,1
1,1,0,0,2,0,0,1,0,2,0.0025,1,1
1,0,1,0,1,0,0,0,1,3,0.00125,0,0
1,1,0,0,13,0,0,0,1,3,0.1775,0,0
1,2,1,0,22,0,0,0,1,8,0.0425,1,1
1,0,1,0,0,0,0,0,1,4,0.00125,1,1
1,1,0,1,2,0,0,0,1,2,0.0025,0,0
0,0,0,1,3,0,0,0,1,9,0.00375,1,1
1,1,0,0,1,0,0,0,1,1,0.00375,0,0
1,0,0,1,0,0,0,0,1,3,0.0025,1,1
0,1,0,1,2,0,0,0,1,5,0.00125,1,1
1,1,1,0,8,0,0,0,1,3,0.0025,1,1
1,0,1,0,0,0,0,0,0,6,0.00125,1,1
0,1,1,0,4,0,0,0,1,7,0.00375,0,0
1,1,0,1,0,0,0,0,1,9,0.00125,1,1
1,1,0,1,7,0,0,0,1,8,0.00125,1,1
1,1,0,0,0,0,0,0,1,2,0.06875,1,1
1,1,0,1,1,0,0,0,1,2,0.0025,1,1
0,1,1,0,0,0,0,0,0,2,0.00125,0,0
1,2,0,1,3,0,0,0,0,2,0.00125,0,0
1,0,0,1,0,0,0,0,1,4,0.008749999999999999,1,1
1,1,1,0,5,0,0,0,1,4,0.00375,1,0
1,1,1,0,0,0,0,0,1,3,0.051250000000000004,0,0
1,0,1,0,6,0,0,0,0,10,0.0025,1,1
0,0,1,0,1,0,1,0,0,5,0.0,0,0
1,1,0,1,11,0,0,0,1,10,0.1775,0,0
1,0,0,1,0,0,0,0,1,8,0.0025,0,0
0,1,1,0,2,0,0,0,1,2,0.0025,0,0
1,1,0,1,1,0,0,0,1,6,0.10250000000000001,1,1
1,1,0,0,2,0,0,0,1,1,0.0175,0,0
1,1,1,0,17,1,0,0,1,9,0.0025,1,1
0,2,0,1,1,0,0,0,0,2,0.00625,0,0
1,1,0,1,0,0,0,0,1,8,0.1125,0,0
0,1,0,0,0,0,0,0,0,4,0.00125,1,1
1,2,1,0,17,0,0,0,1,8,0.00125,1,1
0,1,1,0,0,0,0,0,0,6,0.00125,0,0
1,1,0,1,3,0,0,0,0,4,0.012499999999999999,1,1
1,0,1,0,1,1,0,0,1,4,0.0025,1,1
1,0,1,0,0,0,0,0,1,5,0.00375,0,0
1,1,1,0,2,0,0,0,0,5,0.0025,0,0
1,1,0,0,0,0,0,0,1,10,0.0,1,1
1,1,0,1,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,1,0,0,0,1,4,0.16625,1,1
0,0,1,0,0,0,0,0,1,7,0.00125,0,0
0,0,1,0,1,0,0,0,1,4,0.00125,0,0
0,1,0,0,0,0,0,0,0,3,0.00125,0,0
1,1,1,0,21,0,0,0,1,7,0.00125,1,1
1,1,1,0,18,3,0,0,1,9,0.00125,1,1
1,0,0,0,0,0,0,0,0,4,0.00125,1,1
1,1,1,0,9,0,1,0,1,7,0.01125,1,1
1,0,1,0,1,0,0,0,1,6,0.045000000000000005,0,0
0,1,1,0,0,0,0,0,1,3,0.00125,1,1
1,1,1,0,10,0,1,0,0,6,0.00125,0,0
1,1,1,0,1,0,0,0,1,1,0.0025,0,0
1,1,1,0,0,0,0,0,1,3,0.00125,0,0
1,0,1,0,2,0,0,0,1,9,0.008749999999999999,1,1
1,1,0,1,1,0,0,0,1,3,0.05,1,1
1,1,1,0,1,0,0,0,0,5,0.007500000000000001,1,1
1,1,0,1,0,0,0,0,1,3,0.007500000000000001,0,0
1,1,1,0,0,0,0,0,0,2,0.005,0,0
1,0,0,1,3,0,0,0,1,7,0.17875,1,1
0,1,1,0,0,0,0,0,1,3,0.00375,0,0
1,0,1,0,1,0,0,0,1,6,0.15125,1,1
0,1,0,1,0,0,0,0,1,4,0.036250000000000004,0,0
1,2,0,1,2,0,0,0,1,1,0.005,0,0
0,2,1,0,1,0,0,0,1,2,0.00125,1,1
0,0,1,0,4,0,0,0,1,3,0.00375,1,1
0,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,0,1,0,2,0,1,0,1,7,0.0025,1,1
0,1,1,0,4,0,0,0,1,5,0.00375,1,1
1,1,1,0,0,0,0,0,1,5,0.00125,0,0
1,1,0,1,1,0,0,0,0,1,0.00125,1,1
1,2,0,1,3,0,0,0,1,6,0.02125,0,0
1,0,1,0,0,0,0,0,1,5,0.00375,0,0
1,0,1,0,2,0,0,0,1,9,0.02375,1,1
1,0,1,0,3,0,0,0,1,9,0.012499999999999999,1,1
1,1,0,0,0,0,0,0,1,4,0.00125,0,0
0,1,1,0,0,0,0,0,1,1,0.00375,0,0
1,1,1,0,0,0,0,0,0,8,0.0025,1,1
0,2,0,1,2,0,0,0,1,2,0.00125,0,0
0,1,0,0,2,0,0,0,1,3,0.02,0,0
1,0,0,1,0,5,0,0,0,4,0.0025,0,0
1,1,1,0,10,1,0,0,1,6,0.2275,1,1
1,1,1,0,5,0,0,0,1,5,0.0625,1,1
1,0,1,0,4,0,1,0,1,9,0.24125,1,1
1,0,0,1,0,0,0,0,0,4,0.00375,0,0
0,1,0,0,6,0,0,0,1,3,0.0025,1,1
1,1,0,1,1,0,0,0,0,2,0.0025,0,0
0,1,1,0,13,0,0,0,1,9,0.04125,1,1
1,1,0,1,0,0,0,0,1,1,0.00375,1,1
1,2,0,0,1,0,0,0,1,2,0.0025,1,1
1,2,1,0,4,0,0,0,0,1,0.00625,0,0
1,1,0,0,1,0,0,0,0,5,0.005,0,0
1,1,1,0,2,0,0,0,1,3,0.0025,1,1
0,0,1,0,0,0,0,0,0,5,0.00125,1,1
1,0,1,0,2,0,0,0,0,4,0.00625,1,1
1,0,1,0,0,0,0,0,1,4,0.0,0,0
1,2,1,0,20,0,0,0,0,2,0.03875,1,1
1,0,0,1,2,2,0,0,1,6,0.04125,0,0
0,1,0,1,2,0,0,0,1,9,0.00125,1,1
0,1,1,0,6,0,0,0,1,3,0.00125,0,0
1,1,1,0,12,0,0,1,0,8,0.005,1,1
1,2,1,0,4,0,0,0,1,3,0.0025,1,1
1,1,1,0,8,0,0,0,0,5,0.0325,0,0
1,1,1,0,0,0,0,0,1,2,0.00125,0,0
1,0,0,1,0,0,0,0,1,2,0.0025,0,0
1,1,0,1,0,0,0,0,1,2,0.0025,1,1
1,0,1,0,0,0,0,0,0,3,0.0025,1,1
1,0,0,1,2,0,0,0,1,5,0.012499999999999999,0,0
1,1,0,1,2,0,0,0,1,7,0.00125,0,0
0,1,1,0,0,0,0,0,0,1,0.0,1,1
1,1,1,0,7,0,0,0,1,4,0.036250000000000004,0,0
1,2,1,0,0,0,0,0,0,1,0.00625,1,1
1,1,0,1,5,0,0,0,1,3,0.00125,1,1
1,1,1,0,16,0,0,0,0,9,0.0425,1,1
1,1,0,0,1,0,0,0,1,1,0.0025,0,0
0,2,0,1,1,0,0,0,0,2,0.0,0,0
1,0,1,0,2,0,0,0,1,7,0.0175,1,0
1,1,0,1,2,0,0,0,1,3,0.00375,1,1
1,1,0,0,0,0,0,0,0,1,0.00125,1,1
1,1,1,0,6,0,1,0,1,10,0.00625,1,1
0,1,0,1,3,0,0,0,1,1,0.0025,1,1
1,0,0,1,0,0,0,0,1,9,0.0025,0,0
1,0,1,0,0,0,0,0,1,5,0.0025,1,1
1,1,1,0,0,0,0,0,1,3,0.0025,0,0
1,0,1,0,1,0,0,0,1,5,0.00125,0,0
1,1,0,0,2,0,0,0,0,6,0.0025,0,0
1,1,1,0,0,0,0,0,0,2,0.00125,1,1
1,2,1,0,1,0,0,0,1,1,0.0025,0,0
1,1,1,0,0,0,0,0,1,4,0.35125,0,0
1,2,0,1,0,0,0,0,0,1,0.0025,0,0
0,1,1,0,9,0,0,2,1,8,0.2175,0,0
1,0,0,1,0,0,0,0,0,5,0.00125,1,1
1,0,1,0,6,0,0,0,0,4,0.0025,1,1
1,0,0,1,2,0,1,0,1,9,0.0025,1,1
0,0,0,1,4,0,0,0,0,9,0.1675,1,1
0,1,0,1,0,0,0,0,0,2,0.0,1,1
1,1,1,0,8,0,0,0,1,9,0.00125,1,1
1,0,0,1,3,1,0,0,1,7,0.01,0,0
0,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,0,0,0,0,0,0,1,7,0.00125,0,0
0,0,0,1,0,0,0,0,1,5,0.00125,0,0
1,2,0,0,0,0,0,0,1,1,0.008749999999999999,0,0
1,1,0,1,2,0,0,0,1,1,0.0025,0,0
1,0,0,0,1,0,0,0,0,5,0.0025,0,0
1,0,1,0,3,0,0,0,1,7,0.0275,1,1
1,1,1,0,2,0,0,0,1,2,0.0025,0,0
1,0,1,0,11,0,0,0,0,9,0.0375,1,1
0,0,0,1,0,0,0,0,1,5,0.00125,0,0
1,2,0,1,4,0,0,0,0,6,0.022500000000000003,1,1
1,1,1,0,15,0,0,0,1,10,0.03875,1,1
1,1,1,0,10,0,0,0,1,5,0.026250000000000002,1,1
1,2,0,1,0,0,0,0,1,5,0.00125,0,0
1,1,0,1,3,0,0,0,0,3,0.01625,1,1
1,2,1,0,10,0,0,0,0,7,0.00625,1,1
1,0,1,0,0,0,0,0,1,3,0.0025,1,1
1,1,1,0,9,0,0,0,1,8,0.14,1,0
1,2,0,1,0,0,0,0,1,1,0.00125,1,0
1,0,1,0,3,0,0,0,0,5,0.008749999999999999,0,0
1,2,0,1,2,0,0,0,1,4,0.0375,1,1
1,1,0,0,0,0,0,0,1,1,0.025,0,0
1,1,1,0,0,0,0,0,0,2,0.0025,1,1
